"","ENCFF002CXC","ENCFF002DDJ","ENCFF004WYV","ENCFF010UHD","ENCFF019PEL","ENCFF030HWZ","ENCFF043YZF","ENCFF058NMZ","ENCFF076YZO","ENCFF083YCQ","ENCFF085HTY","ENCFF106DAY","ENCFF126BCK","ENCFF144PPR","ENCFF150VTD","ENCFF182QDI","ENCFF213EPU","ENCFF228PSB","ENCFF231TGQ","ENCFF232KAH","ENCFF237UAN","ENCFF249EZR","ENCFF255EOB","ENCFF257RYT","ENCFF272ULO","ENCFF284LRP","ENCFF300XUA","ENCFF312RFN","ENCFF315YAF","ENCFF328XKC","ENCFF337DKJ","ENCFF352HGW","ENCFF380FJL","ENCFF384YDT","ENCFF388AJH","ENCFF392MUM","ENCFF422BXE","ENCFF422NGZ","ENCFF423EMU","ENCFF426DUB","ENCFF429XKT","ENCFF465JKF","ENCFF471ZTZ","ENCFF475TQE","ENCFF482CEV","ENCFF493ABN","ENCFF495MHZ","ENCFF497XOD","ENCFF502KHR","ENCFF507MGL","ENCFF517YCC","ENCFF557DSM","ENCFF558DSF","ENCFF558JBX","ENCFF558VPP","ENCFF564WEB","ENCFF573DRR","ENCFF577UJR","ENCFF580QGA","ENCFF583CIY","ENCFF602OKQ","ENCFF613RNG","ENCFF632NQI","ENCFF638YFC","ENCFF659WAF","ENCFF664XPS","ENCFF676NPW","ENCFF696KPD","ENCFF699ZII","ENCFF710IEF","ENCFF732HOE","ENCFF738TKN","ENCFF772HOY","ENCFF784FIE","ENCFF786WZD","ENCFF799HIG","ENCFF804ABO","ENCFF809MSQ","ENCFF812QPN","ENCFF828JWK","ENCFF833FCO","ENCFF835KAT","ENCFF895QLA","ENCFF911VSD","ENCFF917COW","ENCFF929YBC","ENCFF944GZI","ENCFF948TXN","ENCFF958KNK","ENCFF968KBN","ENCFF990CFV","ENCFF992QZV","ENCFF998YJY"
"-114","0.4530207","0.6163896","0.7282801","0.5673214","0.8429544","0.8786251","0.6552855","0.8817661","0.8987714","0.686239","0.6436003","0.6397959","0.7545392","0.8221707","0.7600983","0.7738535","0.75713","0.4110415","0.6968912","0.7465364","0.6093979","0.8023614","0.6602375","0.6270153","0.3557692","0.5494283","0.8822661","0.8017933","0.785319","0.7703803","0.6379696","0.6805242","0.7798795","0.6964391","0.546819","0.7410322","0.831009","0.7633314","0.5586236","0.6762671","0.4325537","0.7702952","0.5994744","0.7270604","0.5799479","0.8188092","0.544586","0.5132611","0.6854973","0.601962","0.5567771","0.8590063","0.5345573","0.7085244","0.7132934","0.7832529","0.7881103","0.560089","0.6725458","0.6017396","0.7540659","0.5755821","0.5756933","0.8167984","0.6323395","0.6332662","0.6344784","0.6039767","0.5835986","0.4276759","0.6689038","0.6018914","0.6356413","0.5349709","0.7453015","0.7786439","0.7905798","0.8183059","0.4776933","0.3912586","0.8322711","0.4953247","0.6446739","0.4569882","0.8350244","0.6013829","0.6223776","0.7381431","0.4885229","0.4388681","0.8756196","0.8142222","0.7353161"
"-113","0.4535901","0.6174995","0.7286407","0.5682745","0.8429544","0.8780881","0.6554784","0.8821906","0.8988579","0.6863087","0.6445854","0.6406037","0.7547909","0.8232839","0.7598253","0.7748814","0.7577578","0.4110644","0.6966557","0.7472555","0.6096699","0.8040726","0.6619002","0.6269476","0.3555321","0.5512037","0.8828702","0.8032091","0.7863354","0.7712809","0.6391627","0.6808187","0.7806212","0.6963215","0.5477287","0.7414372","0.8329232","0.7646666","0.5575616","0.6777632","0.4326832","0.7714404","0.599773","0.7282284","0.5808167","0.8195875","0.5461452","0.5142381","0.6860195","0.6021356","0.5572483","0.8590063","0.5352142","0.7093843","0.7147376","0.7846626","0.7890421","0.560089","0.671286","0.6020032","0.7555062","0.5771858","0.5774735","0.8174847","0.6331145","0.6343203","0.6345686","0.6063687","0.5852711","0.4276286","0.6710549","0.6026824","0.6367764","0.5341382","0.745582","0.7797426","0.7911428","0.818961","0.4779529","0.3908254","0.8335963","0.4954978","0.645778","0.4577395","0.8361381","0.6023844","0.6225441","0.7393288","0.4890078","0.4391906","0.8756196","0.8147384","0.7357441"
"-112","0.4541078","0.61854","0.7293292","0.5692275","0.8442148","0.8783566","0.6558642","0.8824736","0.8985984","0.6866223","0.6454883","0.6411139","0.75551","0.8243043","0.7598253","0.775224","0.7584753","0.4113843","0.69748","0.7479324","0.6105944","0.8059548","0.6634679","0.627354","0.3557046","0.5527306","0.8834072","0.8055687","0.7872388","0.7725484","0.6402302","0.6820457","0.7816412","0.6967916","0.5470464","0.7409165","0.834017","0.7655679","0.5579864","0.6779503","0.4327048","0.7725538","0.6004898","0.7287476","0.5819983","0.8203917","0.5472067","0.5147841","0.6864942","0.6021356","0.5594471","0.8595818","0.5364243","0.7099003","0.7172134","0.7856337","0.7907193","0.5630564","0.672352","0.601476","0.7560163","0.5782612","0.5791852","0.8177234","0.634163","0.6360564","0.63538","0.6077142","0.585379","0.4275577","0.6726897","0.6035613","0.6362089","0.5345545","0.745582","0.7810767","0.7928317","0.8195343","0.4786204","0.3909646","0.8342904","0.4958442","0.6469025","0.4584466","0.8371589","0.6029089","0.6217116","0.7403598","0.4892753","0.4394487","0.8769716","0.8151111","0.736172"
"-111","0.4550914","0.6197655","0.7297226","0.5699688","0.8454752","0.8786251","0.6564429","0.8833935","0.8993771","0.6874935","0.6457961","0.6422194","0.7565167","0.8245826","0.76119","0.7760675","0.7593423","0.4118185","0.6981865","0.7480593","0.6109208","0.8068104","0.6647981","0.6276927","0.3557046","0.5540089","0.8837428","0.8060406","0.7884811","0.7739493","0.6411931","0.6830765","0.7823829","0.6971442","0.5460231","0.7417843","0.8342904","0.7669866","0.5581988","0.6783243","0.4327911","0.7732536","0.6012662","0.7300454","0.5833536","0.8211182","0.547439","0.5148415","0.6866366","0.6031774","0.561646","0.8595818","0.5380147","0.7101582","0.7196892","0.7869808","0.7920239","0.5675074","0.6725458","0.6020032","0.7571266","0.5797328","0.580897","0.818529","0.6351659","0.6370485","0.6362817","0.6084617","0.5866739","0.4276523","0.6740664","0.6041941","0.6345062","0.5337219","0.7464236","0.7826985","0.7941452","0.8202713","0.479733","0.3906088","0.835237","0.4972294","0.648211","0.4593526","0.8377158","0.6041488","0.6227106","0.7419837","0.4898437","0.4400077","0.8783236","0.8159427","0.736707"
"-110","0.4559714","0.6211067","0.7301816","0.5711336","0.8462314","0.8791622","0.6568287","0.8843841","0.9003288","0.6876329","0.6472942","0.6436224","0.7568763","0.8252319","0.7617358","0.7770691","0.7601495","0.4120013","0.6991286","0.7483131","0.6120085","0.8074949","0.6666033","0.6278282","0.3554243","0.5552518","0.8847496","0.8065125","0.7888199","0.7752168","0.6423862","0.683371","0.7837274","0.6976143","0.5449997","0.7426522","0.8353842","0.7684887","0.5575616","0.6781373","0.4331794","0.7745896","0.6022816","0.7308241","0.5843962","0.8216889","0.5480361","0.5153588","0.687586","0.6026565","0.5619601","0.8611164","0.539294","0.7111614","0.7213397","0.7882025","0.7927693","0.5682493","0.6727396","0.6009489","0.7580268","0.5807517","0.5823348","0.818708","0.6359409","0.6381646","0.6372735","0.6096576","0.587591","0.4279361","0.6744106","0.6047039","0.6350738","0.5341382","0.7483871","0.783928","0.7941452","0.8213905","0.4798442","0.3903148","0.8353001","0.4975758","0.6494991","0.4592642","0.8385819","0.6049118","0.6237096","0.7431178","0.4909471","0.4397927","0.8787742","0.816172","0.7378838"
"-109","0.456282","0.6221472","0.7301488","0.5721396","0.8467356","0.8799678","0.6576003","0.8847378","0.9007614","0.6878768","0.6483408","0.643835","0.7569122","0.8261596","0.7633734","0.7778598","0.7612556","0.4122298","0.6995996","0.7487573","0.6127699","0.8090349","0.6674584","0.6274895","0.3555968","0.5567431","0.8857565","0.8065125","0.7894975","0.7761508","0.6434956","0.6844999","0.7844692","0.6984369","0.5452271","0.7436357","0.8370249","0.7699574","0.5579864","0.6792594","0.433913","0.775035","0.6026399","0.7310837","0.585543","0.8223116","0.5489318","0.5157036","0.6873487","0.6032642","0.5633736","0.8616919","0.5406078","0.711706","0.72244","0.7891423","0.7935147","0.5682493","0.6725458","0.6009489","0.759257","0.5819403","0.5828141","0.8190064","0.6368071","0.6391877","0.6376341","0.6114516","0.5878608","0.4285748","0.6757873","0.6055125","0.6345062","0.5341382","0.7481066","0.7851836","0.7956465","0.8217727","0.4802522","0.3904386","0.8371932","0.4981818","0.6502965","0.4595293","0.8395719","0.6055794","0.6240426","0.7439169","0.491248","0.4403518","0.8801262","0.8162867","0.7372419"
"-108","0.4564373","0.6230721","0.7308373","0.5733573","0.8477439","0.8810419","0.6593364","0.8850916","0.9015401","0.6882253","0.6497568","0.6448554","0.7574875","0.82718","0.7655568","0.7789668","0.7626607","0.412664","0.7006594","0.7487573","0.6134769","0.8104038","0.6692637","0.627625","0.3555968","0.5584831","0.8858907","0.8065125","0.7897233","0.7775183","0.6448352","0.6847943","0.7852573","0.6990246","0.5455683","0.74352","0.8386656","0.7710089","0.5601105","0.6809426","0.4341719","0.7759575","0.6032969","0.7318624","0.5866203","0.8226748","0.5502588","0.5166231","0.6878709","0.6025697","0.5641589","0.8620756","0.5421291","0.7122793","0.7241593","0.790364","0.7938874","0.5667656","0.672352","0.6009489","0.7601872","0.5833365","0.5837727","0.8195733","0.6370806","0.6406449","0.6381751","0.6127971","0.5898031","0.4287404","0.6774221","0.6065496","0.6362089","0.5349709","0.7483871","0.7862823","0.7963971","0.822073","0.4800297","0.390516","0.838897","0.4992208","0.6510938","0.4604574","0.840933","0.6058178","0.6252081","0.7458759","0.4919836","0.4402658","0.8805768","0.8165448","0.7373489"
"-107","0.4567479","0.6242976","0.7318209","0.5745222","0.847996","0.8826531","0.6606867","0.8853747","0.9024918","0.6886783","0.6511933","0.6451956","0.757847","0.8282004","0.7658297","0.7794939","0.763707","0.413418","0.7004239","0.7490746","0.6142383","0.8116016","0.6713064","0.627354","0.3555321","0.5592998","0.886562","0.8060406","0.790288","0.7782855","0.6456934","0.6839599","0.7860454","0.6992596","0.5450566","0.7441564","0.8400328","0.772678","0.5601105","0.6813166","0.4344956","0.776721","0.6038344","0.7317326","0.5885317","0.8231158","0.5508891","0.5178012","0.687681","0.603351","0.564316","0.8618838","0.5434775","0.7127379","0.7256035","0.7915231","0.7953783","0.5682493","0.6722551","0.6009489","0.7609674","0.5846383","0.5850736","0.8204088","0.6384026","0.6414199","0.6398882","0.6134699","0.5905584","0.4292844","0.6784547","0.6076394","0.6350738","0.5333056","0.7489481","0.7876949","0.7977106","0.822619","0.481031","0.3907171","0.8400959","0.5001732","0.6521979","0.4604353","0.8420466","0.6062947","0.6270396","0.7474997","0.4927192","0.4398787","0.8805768","0.8172043","0.7373489"
"-106","0.4577315","0.6250838","0.7331323","0.5761106","0.8474918","0.8842642","0.6610725","0.8857992","0.9029244","0.6890616","0.6523015","0.6460034","0.7580268","0.8288961","0.768559","0.7804692","0.7647833","0.4140579","0.7001884","0.7499207","0.6152173","0.8124572","0.6728741","0.6274218","0.3553165","0.5608266","0.8873003","0.8069844","0.790288","0.7795197","0.6468446","0.6839599","0.7869263","0.7000823","0.5451134","0.7441564","0.8414001","0.7740132","0.5607477","0.6809426","0.4344093","0.7775798","0.6040136","0.732122","0.5899218","0.8237125","0.5518179","0.5183184","0.6881082","0.6027433","0.5654154","0.8626511","0.5446876","0.7128812","0.7267726","0.7925569","0.7966828","0.5667656","0.6722551","0.601476","0.7613875","0.5860722","0.5866484","0.820737","0.6390408","0.6430321","0.6413308","0.6152639","0.592123","0.4288587","0.6800895","0.6090281","0.6350738","0.5320566","0.7511921","0.7888982","0.7992119","0.8235198","0.4824031","0.391042","0.8415473","0.5001732","0.6536496","0.4611645","0.8434078","0.6067239","0.6277056","0.7487628","0.4937056","0.4403948","0.8810275","0.8177491","0.7375629"
"-105","0.4582492","0.6264018","0.7333945","0.5765871","0.8477439","0.8848013","0.662037","0.8856577","0.9036165","0.6901418","0.6534097","0.6470238","0.7583504","0.8298701","0.7691048","0.7811808","0.766009","0.4142635","0.7010127","0.7501957","0.6159787","0.8126283","0.6741568","0.6279637","0.3554027","0.5622825","0.8874346","0.8074563","0.7910785","0.7807205","0.6481633","0.6847943","0.7878999","0.7005524","0.5450566","0.7454872","0.8438611","0.7750981","0.5613849","0.6818777","0.4344308","0.778566","0.6053873","0.7338092","0.5910686","0.8241536","0.5528463","0.5187207","0.6883456","0.6026565","0.5663578","0.8641857","0.5454137","0.7136838","0.7282855","0.7939352","0.7963101","0.5712166","0.6720612","0.6022667","0.7630079","0.5874307","0.5883602","0.8217216","0.6394967","0.6441792","0.6420521","0.6167589","0.5929323","0.4287167","0.6823266","0.6098015","0.6356413","0.5320566","0.7500701","0.7905462","0.7990242","0.8240384","0.4828852","0.3912895","0.8424307","0.5017316","0.6554079","0.4614739","0.8441193","0.6079638","0.6285381","0.7500773","0.4941737","0.4412334","0.8810275","0.8186953","0.7369209"
"-104","0.4595434","0.6276273","0.7340502","0.57664","0.8485001","0.8856069","0.6630015","0.8857992","0.9042222","0.69056","0.6542716","0.6468537","0.7590695","0.8302876","0.7693777","0.7816552","0.7670254","0.4150861","0.7017193","0.7503226","0.6169576","0.8139973","0.6759145","0.6283024","0.3559633","0.5630992","0.8874346","0.8065125","0.7916431","0.7819213","0.6490633","0.6857269","0.7882707","0.7010224","0.545284","0.7458922","0.8455018","0.7769173","0.5637213","0.6828128","0.4348839","0.7798384","0.6062832","0.7352369","0.5923197","0.8247762","0.554107","0.519238","0.6886779","0.603351","0.5679284","0.864953","0.5472807","0.7142857","0.7295234","0.7953762","0.7985464","0.5727003","0.6736118","0.6017396","0.763698","0.588657","0.5904142","0.8224974","0.6406364","0.6456363","0.6439455","0.6186276","0.594335","0.4290242","0.6831871","0.6112254","0.6339387","0.5324729","0.7495091","0.7918018","0.8009007","0.8249666","0.4838494","0.3915061","0.8440083","0.5025974","0.6568391","0.4620484","0.8453876","0.6086791","0.6288711","0.7515466","0.495344","0.4412119","0.8810275","0.8194409","0.7369209"
"-103","0.4608376","0.628691","0.7343453","0.5775931","0.8487522","0.886681","0.6631944","0.8860822","0.9043087","0.6909782","0.6556465","0.6475765","0.7596088","0.8306122","0.7691048","0.782446","0.7682511","0.415566","0.7025436","0.7505341","0.617284","0.8155373","0.6771021","0.6288443","0.3560711","0.5647326","0.8890455","0.8079283","0.7914173","0.7825884","0.6505076","0.6862177","0.7898934","0.7017276","0.5443175","0.7462393","0.8471425","0.7781858","0.5637213","0.6837479","0.4355744","0.7808563","0.6064624","0.7369241","0.5940226","0.8256583","0.555069","0.5198414","0.6886304","0.6041323","0.569499","0.8659121","0.5484908","0.7154322","0.7310364","0.7965666","0.8000373","0.5734421","0.6737087","0.6001581","0.7652584","0.5901287","0.5913728","0.8231836","0.641229","0.6468765","0.645298","0.6190013","0.5959536","0.4291425","0.6862846","0.6123152","0.6345062","0.5324729","0.7486676","0.7934498","0.8025896","0.8258674","0.4843686","0.391568","0.8449549","0.5029437","0.6577591","0.4620484","0.8464394","0.6097759","0.6300366","0.7531447","0.495879","0.4419215","0.8828301","0.8197276","0.736493"
"-102","0.4619247","0.6301709","0.735296","0.578652","0.8485001","0.8874866","0.6608796","0.886719","0.9041357","0.6914312","0.6574935","0.6484269","0.7596807","0.8315863","0.7696507","0.7833158","0.7698057","0.4158174","0.7025436","0.750386","0.6179366","0.8170773","0.6782898","0.6295895","0.3559633","0.566437","0.8893811","0.8102879","0.7916431","0.7833889","0.6517635","0.6859723","0.7904497","0.7018451","0.5439195","0.7469336","0.8482363","0.7795711","0.5641461","0.6835609","0.436459","0.7817789","0.6073583","0.7380921","0.5956212","0.8262031","0.5563628","0.5194966","0.6891052","0.6041323","0.5720119","0.866104","0.5497355","0.7162348","0.7330995","0.797945","0.8013418","0.5764095","0.6749685","0.6012124","0.7667887","0.5916947","0.5929476","0.8234522","0.6421864","0.6476515","0.6464701","0.6202721","0.5972484","0.4290479","0.6884357","0.6135984","0.6362089","0.5316403","0.7495091","0.7952809","0.8039032","0.8266863","0.4854812","0.3913978","0.8464694","0.5038961","0.6593948","0.4622915","0.8472437","0.6103004","0.6307026","0.7542015","0.4967149","0.44233","0.8828301","0.8202724","0.736493"
"-101","0.4624942","0.6313733","0.7356239","0.5794991","0.8495084","0.8893663","0.6616512","0.8872143","0.9040491","0.6924766","0.658417","0.6492347","0.7607234","0.8324212","0.7712882","0.7839483","0.7700149","0.4162744","0.7032501","0.750936","0.6189699","0.8184463","0.6793349","0.6299959","0.3557692","0.5674668","0.8899852","0.809344","0.7923207","0.7843229","0.6535636","0.6866595","0.7916087","0.7021977","0.5432941","0.747165","0.8496035","0.7805057","0.5643585","0.6852441","0.4374299","0.7826696","0.6072986","0.7392602","0.596768","0.8272928","0.5576898","0.5203299","0.6891052","0.6043927","0.5723261","0.8676386","0.5507036","0.7171234","0.7348876","0.7996053","0.8019009","0.5756677","0.6763252","0.601476","0.7675089","0.5931286","0.5934269","0.8236312","0.6428702","0.6487056","0.6478226","0.6223651","0.5984893","0.4293081","0.6896403","0.6148113","0.6379115","0.529975","0.7489481","0.7968766","0.8044661","0.8273961","0.4859262","0.391599","0.8474159","0.5045887","0.6605602","0.4629765","0.848048","0.6113495","0.6310356","0.7556449","0.4973334","0.4425666","0.8837314","0.8205591","0.7369209"
"-100","0.4634778","0.63283","0.7363779","0.5804522","0.8505168","0.891246","0.6628086","0.8876389","0.9043952","0.6926508","0.659833","0.6500425","0.7613346","0.8337199","0.7726528","0.7849236","0.7715097","0.4165486","0.7037211","0.7516128","0.6206559","0.818104","0.6800475","0.6306734","0.3557908","0.5688872","0.8899852","0.8084002","0.793563","0.7858572","0.6551962","0.6865613","0.7927677","0.7016101","0.5441469","0.747975","0.8506973","0.7817742","0.5662702","0.6858051","0.4380556","0.7840056","0.6078958","0.7400389","0.5978106","0.8274744","0.5583201","0.5212207","0.6894375","0.60474","0.5734255","0.8678304","0.5519137","0.7181839","0.7367444","0.8007957","0.803019","0.5764095","0.6768098","0.6017396","0.768379","0.5948832","0.5947963","0.8242876","0.6437819","0.6498217","0.6492652","0.6230378","0.5991368","0.4298285","0.690931","0.6160769","0.6379115","0.531224","0.7509116","0.7981323","0.8063427","0.8278874","0.4862971","0.3916609","0.8489304","0.5051948","0.6617461","0.463551","0.8493782","0.6116834","0.6328671","0.7566759","0.4978517","0.4426741","0.8841821","0.8209892","0.7370279"
"-99","0.4634778","0.6342174","0.7366402","0.581617","0.8517772","0.8915145","0.6631944","0.8878511","0.9044817","0.6929993","0.6609001","0.6508503","0.761802","0.8343692","0.7753821","0.7859251","0.7720478","0.4169599","0.7046632","0.7525858","0.6234296","0.8182752","0.6817102","0.6307411","0.3558986","0.5709112","0.8902537","0.8084002","0.7944664","0.7876251","0.6565358","0.6871994","0.7929995","0.7029028","0.5444312","0.748785","0.852338","0.7829091","0.5664826","0.6859921","0.4382498","0.7851508","0.6084334","0.7421155","0.5994092","0.8283824","0.5592489","0.5218528","0.6896273","0.6050004","0.5743678","0.8684059","0.5536424","0.7188718","0.7390826","0.8022054","0.8032054","0.5801187","0.6772943","0.6009489","0.7690692","0.5959964","0.5976036","0.8248545","0.6445569","0.6512789","0.6507979","0.6240096","0.5997302","0.4303962","0.6934263","0.6171843","0.638479","0.531224","0.7520337","0.7992048","0.8065303","0.8288155","0.4867421","0.3914907","0.8501925","0.5051948","0.6636884","0.463772","0.8506156","0.6120649","0.6343656","0.7582998","0.4979855","0.4432116","0.8846327","0.8215914","0.7366"
"-98","0.4636331","0.6355817","0.7372959","0.5824112","0.8520292","0.8915145","0.6645448","0.8884172","0.9050009","0.6932083","0.6620082","0.6515731","0.7621975","0.8356215","0.7770197","0.7872694","0.7733034","0.4172798","0.7061941","0.7531146","0.6242454","0.8198152","0.6833254","0.6308088","0.3562651","0.5732547","0.8900524","0.8088721","0.7966121","0.7892262","0.6576871","0.6873466","0.7937877","0.7037255","0.5446017","0.7491321","0.8526114","0.784261","0.5662702","0.6873013","0.4388107","0.7866141","0.6086723","0.7434134","0.6012163","0.8289791","0.5601446","0.5222264","0.6900546","0.6050872","0.5754673","0.869365","0.5543685","0.7193878","0.7399766","0.8036777","0.8043235","0.5808605","0.6776819","0.601476","0.7704495","0.5976001","0.5996577","0.8251529","0.6456054","0.653108","0.6518799","0.6247571","0.6009711","0.4309639","0.6950611","0.6180281","0.638479","0.5308077","0.7534362","0.8003819","0.8076562","0.8293342","0.4868162","0.3915526","0.851139","0.5058874","0.6647107","0.4647221","0.8518221","0.6125894","0.6341991","0.7596402","0.4979855","0.4429966","0.8859847","0.8220502","0.7373489"
"-97","0.4645131","0.6369459","0.7375254","0.5829406","0.8520292","0.8931257","0.6655093","0.8892663","0.9054335","0.693522","0.6634448","0.6522959","0.7625211","0.8363636","0.7786572","0.7882182","0.7741106","0.4179882","0.7064296","0.7535377","0.6247893","0.8215264","0.6849406","0.631825","0.3557261","0.5746041","0.8906565","0.8079283","0.7972897","0.790527","0.6590058","0.688181","0.7951321","0.704078","0.5447723","0.7498264","0.8542521","0.7859801","0.566695","0.6891715","0.438595","0.7878547","0.6087917","0.7440623","0.6035795","0.8292126","0.5614053","0.5227436","0.6904818","0.6055213","0.5759384","0.8707078","0.5555786","0.7199897","0.7418334","0.8046488","0.8054417","0.5816024","0.678651","0.6027939","0.7715897","0.5994113","0.6","0.8260779","0.6460613","0.6541621","0.6535028","0.6264016","0.6023199","0.4304435","0.6976424","0.6189246","0.6413167","0.5291424","0.7539972","0.8019514","0.8084068","0.8301531","0.4868904","0.391305","0.8520856","0.5064935","0.6659988","0.4652525","0.8531832","0.6137339","0.6343656","0.7611609","0.4987211","0.4434052","0.8859847","0.8226523","0.7370279"
